CodigoASIN,PreguntasRespondidas,Moneda,EntregaEnvio,Dominio,Caracteristicas,CantidadImagenes,Valoracion,NumeroResenas,NombreVendedor,FechaRegistro,Titulo,EnlaceURL,CantidadVideos,Categorias
150983043X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""$3.99 delivery December 30 - January 6. "",""Or fastest delivery December 28 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.9 out of 5 stars,29363,texttextbooks,2021-12-21T23:51:02.121Z,Room On The Broom,https://www.amazon.com/dp/150983043X,0,"[""Books"",""Children's Books"",""Literature & Fiction""]"
1509852506,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 17 - 19 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 11 - 12"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.7 out of 5 stars,18231,The Prime BookshopThe Prime Bookshop-OnTimeBooks-,2021-12-21T23:46:17.101Z,How Not To Die: Discover the foods scientifically proven to prevent and reverse disease,https://www.amazon.com/dp/1509852506,0,"[""Books"",""Medical Books"",""Nursing""]"
1509858636,0,USD,"[""$3.99 delivery January 10 - 26. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon. Order within 16 hrs 7 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.6 out of 5 stars,31432,RAREWAVES-IMPORTSRAREWAVES-IMPORTSAldanas' Unforeseen Ventures LLC,2021-12-22T00:08:02.844Z,This is Going to Hurt: Secret Diaries of a Junior Doctor,https://www.amazon.com/dp/1509858636,0,"[""Books"",""Medical Books"",""Medicine""]"
1509871357,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon. Order within 19 hrs 28 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.7 out of 5 stars,11663,Bay State Book Company,2021-12-21T23:46:16.242Z,"Children of Blood and Bone (Legacy of Orisha) [Mar 08, 2018] Adeyemi, Tomi",https://www.amazon.com/dp/1509871357,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
1509899472,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 4 hrs 58 mins"",""Arrives before Christmas"",""$3.99 delivery December 29 - January 6. "",""Or fastest delivery December 28 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.6 out of 5 stars,31432,Friends Library,2021-12-21T23:46:16.607Z,This Is Going to Hurt: Secret Diaries of a Junior Doctor,https://www.amazon.com/dp/1509899472,0,"[""Books"",""Biographies & Memoirs"",""Professionals & Academics""]"
1510109072,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 6 hrs 13 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.7 out of 5 stars,18306,Amazon,2021-12-21T23:46:19.309Z,Six of Crows: TV tie-in edition: Book 1,https://www.amazon.com/dp/1510109072,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
1524714682,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""$3.99 delivery December 29 - January 6. "",""Or fastest delivery December 28 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.6 out of 5 stars,18479,Goodwill KYOWVA,2021-12-21T23:46:39.987Z,One of Us Is Lying,https://www.amazon.com/dp/1524714682,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
152473165X,0,USD,"[""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Tuesday, December 28. Order within 16 hrs 6 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 7 hrs 51 mins"",""Arrives before Christmas""]",www.amazon.com,[],1,4.7 out of 5 stars,11868,Jenson Books Inc,2021-12-22T00:08:06.233Z,Bad Blood: Secrets and Lies in a Silicon Valley Startup,https://www.amazon.com/dp/152473165X,0,"[""Books"",""Business & Money"",""Finance""]"
1524746029,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 8 hrs 8 mins"",""Arrives before Christmas"",""FREE delivery Get free shipping Free shipping within the U.S. when you order $25.00 of eligible items shipped by Amazon. Or get faster shipping on this item starting at $5.99 . (Prices may vary for AK and HI.) Learn more about free shipping on orders over $25 shipped by Amazon."",""Get free shipping"",""Free shipping within the U.S. when you order $25.00 of eligible items shipped by Amazon."",""Or get faster shipping on this item starting at $5.99 . (Prices may vary for AK and HI.)""]",www.amazon.com,[],1,4.6 out of 5 stars,10859,Media Relay LLC,2021-12-21T23:51:06.122Z,The Girl with the Louding Voice: A Novel,https://www.amazon.com/dp/1524746029,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1524746096,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],1,4.6 out of 5 stars,10859,Amazon,2021-12-21T23:46:17.909Z,The Girl with the Louding Voice: A Novel,https://www.amazon.com/dp/1524746096,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1524761338,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 7 hrs 52 mins"",""Arrives before Christmas"",""FREE delivery January 17 - 19 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 15 - 16"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.2 out of 5 stars,32572,Momma's Media,2021-12-22T00:07:53.775Z,Ready Player Two: A Novel,https://www.amazon.com/dp/1524761338,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1524761346,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],1,4.2 out of 5 stars,32572,Amazon,2021-12-21T23:46:19.387Z,Ready Player Two: A Novel,https://www.amazon.com/dp/1524761346,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1524763136,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery December 30 - January 5 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 23 - 31"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.8 out of 5 stars,117478,Luxifi,2021-12-21T23:46:22.951Z,Becoming,https://www.amazon.com/dp/1524763136,0,"[""Books"",""History"",""Americas""]"
1524763144,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 5 hrs 52 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.8 out of 5 stars,117478,Amazon,2021-12-22T00:07:52.459Z,Becoming,https://www.amazon.com/dp/1524763144,0,"[""Books"",""Biographies & Memoirs"",""Community & Culture""]"
1524763160,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 17 - 19 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 11 - 13"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.9 out of 5 stars,118596,-OnTimeBooks-,2021-12-21T23:46:30.098Z,A Promised Land,https://www.amazon.com/dp/1524763160,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
1510764690,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 4 hrs 28 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.6 out of 5 stars,30362,Jager Trader,2021-12-21T23:46:27.486Z,Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump,https://www.amazon.com/dp/1510764690,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
1524770566,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 18 - 20 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 12 - 14"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.9 out of 5 stars,10132,California Book Bag,2021-12-21T23:46:17.049Z,"We're Different, We're the Same (Sesame Street)",https://www.amazon.com/dp/1524770566,0,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
1524772569,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 11 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 29 - January 7"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.8 out of 5 stars,11647,-OnTimeBooks-,2021-12-21T23:46:27.051Z,How to Babysit a Grandma,https://www.amazon.com/dp/1524772569,0,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
152479628X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 10 - 18 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 4 - 10"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],7,4.6 out of 5 stars,10519,Red Pool,2021-12-21T23:46:22.424Z,Fire & Blood: 300 Years Before A Game of Thrones (A Targaryen History) (A Song of Ice and Fire),https://www.amazon.com/dp/152479628X,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1524796301,0,USD,"[""FREE delivery December 31 - January 7 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 24 - 30"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 23 - 26 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 17 - 21"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.6 out of 5 stars,10519,VMG Books & Media,2021-12-21T23:46:18.417Z,Fire & Blood: 300 Years Before A Game of Thrones (A Targaryen History) (A Song of Ice and Fire),https://www.amazon.com/dp/1524796301,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1524797146,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 10 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 28 - 30"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.3 out of 5 stars,20749,-OnTimeBooks-,2021-12-21T23:46:17.087Z,Camino Island: A Novel,https://www.amazon.com/dp/1524797146,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
1524798649,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 7 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],1,4.4 out of 5 stars,18056,Amazon,2021-12-21T23:46:17.354Z,Daisy Jones & The Six: A Novel,https://www.amazon.com/dp/1524798649,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1524798657,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery March 10 - 12 if you spend $25 on items shipped by Amazon"",""Or fastest delivery March 4 - 5"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.2 out of 5 stars,22417,California Book Bag,2021-12-21T23:46:19.269Z,Malibu Rising: A Novel,https://www.amazon.com/dp/1524798657,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1522864741,0,USD,"[""FREE delivery Monday, January 3 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Monday, December 27"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.6 out of 5 stars,20010,Amazon,2021-12-21T23:51:09.203Z,Calm the F*ck Down: An Irreverent Adult Coloring Book,https://www.amazon.com/dp/1522864741,0,"[""Books"",""Crafts, Hobbies & Home"",""Crafts & Hobbies""]"
1523352876,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.7 out of 5 stars,10062,Amazon,2021-12-21T23:46:20.059Z,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (Library Edition),https://www.amazon.com/dp/1523352876,0,"[""Books"",""Children's Books"",""Humor""]"
151516294X,0,USD,"[""FREE delivery Monday, January 3 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Monday, December 27"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.2 out of 5 stars,13353,Amazon,2021-12-21T23:46:21.336Z,Never Binge Again(tm): Reprogram Yourself to Think Like a Permanently Thin Person. Stop Overeating and Binge Eating and Stick to the Food Plan of Your Choice!,https://www.amazon.com/dp/151516294X,0,"[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss""]"
1524869678,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 9 mins"",""Arrives before Christmas""]",www.amazon.com,[],5,4.8 out of 5 stars,12921,Amazon,2021-12-21T23:50:59.090Z,Home Body,https://www.amazon.com/dp/1524869678,0,"[""Books"",""Literature & Fiction"",""Poetry""]"
1525823566,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.7 out of 5 stars,10429,Amazon,2021-12-21T23:46:30.544Z,The Things We Cannot Say: A Novel,https://www.amazon.com/dp/1525823566,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1516703839,0,USD,"[""FREE delivery Thursday, December 30 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 23 - 24"",""Arrives before Christmas""]",www.amazon.com,[],0,4.7 out of 5 stars,13719,Amazon,2021-12-21T23:46:20.027Z,"ATI TEAS Secrets Study Guide: TEAS 6 Complete Study Manual, Full-Length Practice Tests, Review Video Tutorials for the Test of Essential Academic Skills, Sixth Edition",https://www.amazon.com/dp/1516703839,0,"[""Books"",""New, Used & Rental Textbooks"",""Medicine & Health Sciences""]"
1529018587,0,USD,"[""FREE delivery Thursday, December 30 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 23 - 28"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 4 - 11. "",""Or fastest delivery December 29 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.6 out of 5 stars,13173,Clickgoodwill,2021-12-21T23:46:17.806Z,Twas The Nightshift Before Christmas,https://www.amazon.com/dp/1529018587,0,"[""Books"",""Biographies & Memoirs"",""Professionals & Academics""]"
1529019273,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 9 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 9 mins"",""Arrives before Christmas""]",www.amazon.com,[],5,4.4 out of 5 stars,25878,California Book Bag,2021-12-21T23:51:02.507Z,Shuggie Bain: Winner of the Booker Prize 2020,https://www.amazon.com/dp/1529019273,0,"[""Books"",""LGBTQ+ Books"",""Literature & Fiction""]"
1529038952,0,USD,"[""FREE delivery December 31 - January 4"",""Or fastest delivery December 24 - 28"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""$5.45 delivery January 5 - 10. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.8 out of 5 stars,11901,Hollywood Merchant,2021-12-21T23:46:19.274Z,The Meaning of Mariah Carey,https://www.amazon.com/dp/1529038952,0,"[""Books"",""Arts & Photography"",""Music""]"
1529342007,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""$3.99 delivery December 29 - January 6. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.8 out of 5 stars,10823,bookoutlet1,2021-12-21T23:46:21.453Z,"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",https://www.amazon.com/dp/1529342007,0,"[""Books"",""Travel"",""Europe""]"
1529361338,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 7 - 25. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,11456,Bahamut Media,2021-12-21T23:46:18.443Z,Tall Tales and Wee Stories,https://www.amazon.com/dp/1529361338,0,"[""Books"",""Literature & Fiction"",""History & Criticism""]"
1529361362,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 1 hr 23 mins"",""Arrives before Christmas"",""FREE delivery January 7 - 25. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],5,4.6 out of 5 stars,11456,Bahamut Media,2021-12-21T23:51:48.089Z,Tall Tales and Wee Stories,https://www.amazon.com/dp/1529361362,0,"[""Books"",""Literature & Fiction"",""History & Criticism""]"
1535585951,0,USD,"[""FREE delivery Monday, January 3 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Monday, December 27"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery January 27 - 31 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 25 - 27"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,11205,kichoyproductions,2021-12-21T23:46:23.377Z,"How to Day Trade for a Living: A Beginner’s Guide to Trading Tools and Tactics, Money Management, Discipline and Trading Psychology (Stock Market Trading and Investing)",https://www.amazon.com/dp/1535585951,0,"[""Books"",""Business & Money"",""Finance""]"
1537498649,0,USD,"[""FREE delivery Monday, January 3 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Monday, December 27"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.7 out of 5 stars,20744,Amazon,2021-12-21T23:46:24.926Z,Fucking Adorable - Cute Critters with foul Mouths,https://www.amazon.com/dp/1537498649,0,"[""Books"",""Crafts, Hobbies & Home"",""Crafts & Hobbies""]"
1538703556,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 6 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 29 - January 4"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.7 out of 5 stars,19820,-OnTimeBooks-,2021-12-21T23:46:24.153Z,"Deadly Cross (Alex Cross, 28)",https://www.amazon.com/dp/1538703556,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538713837,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery Get free shipping Free shipping within the U.S. when you order $25.00 of eligible items shipped by Amazon. Or get faster shipping on this item starting at $5.99 . (Prices may vary for AK and HI.) Learn more about free shipping on orders over $25 shipped by Amazon."",""Get free shipping"",""Free shipping within the U.S. when you order $25.00 of eligible items shipped by Amazon."",""Or get faster shipping on this item starting at $5.99 . (Prices may vary for AK and HI.)""]",www.amazon.com,[],2,4.4 out of 5 stars,18859,-OnTimeBooks-,2021-12-21T23:46:17.202Z,The President Is Missing: A Novel,https://www.amazon.com/dp/1538713837,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1538714655,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 3 hrs 58 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.3 out of 5 stars,14299,Fast Books Now,2021-12-21T23:46:18.381Z,"The Silent Wife: A gripping, emotional page-turner with a twist that will take your breath away",https://www.amazon.com/dp/1538714655,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1538715945,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 16 - 18 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 10 - 12"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.7 out of 5 stars,13721,VMG Books & Media,2021-12-21T23:46:37.913Z,"The 19th Christmas (Women's Murder Club, 19)",https://www.amazon.com/dp/1538715945,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538718103,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.3 out of 5 stars,14299,Amazon,2021-12-21T23:46:18.983Z,"The Silent Wife: A gripping, emotional page-turner with a twist that will take your breath away",https://www.amazon.com/dp/1538718103,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1538719673,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 4 hrs 58 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.4 out of 5 stars,21250,-OnTimeBooks-,2021-12-21T23:46:19.006Z,A Gambling Man (An Archer Novel),https://www.amazon.com/dp/1538719673,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1538719681,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 5 hrs 13 mins"",""Arrives before Christmas"",""FREE delivery January 5 - 10 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 30 - 31"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.4 out of 5 stars,21250,MjTreasuresCT,2021-12-21T23:46:23.791Z,A Gambling Man (An Archer Novel),https://www.amazon.com/dp/1538719681,0,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
1538724731,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.6 out of 5 stars,42924,Amazon,2021-12-21T23:46:16.591Z,Verity,https://www.amazon.com/dp/1538724731,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
1538728540,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Tomorrow, December 22. Order within 3 hrs 38 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.7 out of 5 stars,12905,Amazon,2021-12-21T23:51:06.045Z,Every Breath,https://www.amazon.com/dp/1538728540,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1538728575,0,USD,"[""FREE delivery December 31 - January 10 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 29 - January 7"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 13 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.6 out of 5 stars,32995,Amazon Warehouse,2021-12-21T23:46:26.999Z,The Return,https://www.amazon.com/dp/1538728575,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
1538728583,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 8 mins"",""Arrives before Christmas"",""FREE delivery January 16 - 25 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 10 - 13"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.6 out of 5 stars,32995,Momma's Media,2021-12-21T23:51:09.181Z,The Return,https://www.amazon.com/dp/1538728583,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
